ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
9375,West Gear,1128299,24-04-2021,West,Oregon,Portland,Women,Apparel,49,90,4410,1499.4,0.34,Outlet
9376,West Gear,1128299,25-05-2021,West,Oregon,Portland,Men,Street Footwear,39,155,6045,2538.9,0.42,Outlet
9377,West Gear,1128299,25-05-2021,West,Oregon,Portland,Men,Athletic Footwear,36,109,3924,1569.6,0.4,Outlet
9378,West Gear,1128299,25-05-2021,West,Oregon,Portland,Women,Street Footwear,39,119,4641,1809.99,0.39,Outlet
9379,West Gear,1128299,25-05-2021,West,Oregon,Portland,Women,Athletic Footwear,33,94,3102,1209.78,0.39,Outlet
9380,West Gear,1128299,25-05-2021,West,Oregon,Portland,Men,Apparel,33,58,1914,842.16,0.44,Outlet
9381,West Gear,1128299,25-05-2021,West,Oregon,Portland,Women,Apparel,46,173,7958,2864.88,0.36,Outlet
9382,West Gear,1128299,24-06-2021,West,Oregon,Portland,Men,Street Footwear,43,240,10320,3921.6,0.38,Outlet
9383,West Gear,1128299,24-06-2021,West,Oregon,Portland,Men,Athletic Footwear,47,202,9494,3892.54,0.41,Outlet
9384,West Gear,1128299,24-06-2021,West,Oregon,Portland,Women,Street Footwear,53,208,11024,4299.36,0.39,Outlet
9385,West Gear,1128299,24-06-2021,West,Oregon,Portland,Women,Athletic Footwear,62,179,11098,4550.18,0.41,Outlet
9386,West Gear,1128299,24-06-2021,West,Oregon,Portland,Men,Apparel,67,140,9380,4314.8,0.46,Outlet
9387,West Gear,1128299,24-06-2021,West,Oregon,Portland,Women,Apparel,74,231,17094,5641.02,0.33,Outlet
9388,West Gear,1128299,23-07-2021,West,Oregon,Portland,Men,Street Footwear,60,298,17880,7509.6,0.42,Outlet
9389,West Gear,1128299,23-07-2021,West,Oregon,Portland,Men,Athletic Footwear,66,217,14322,5872.02,0.41,Outlet
9390,West Gear,1128299,23-07-2021,West,Oregon,Portland,Women,Street Footwear,66,221,14586,6126.12,0.42,Outlet
9391,West Gear,1128299,23-07-2021,West,Oregon,Portland,Women,Athletic Footwear,61,171,10431,4276.71,0.41,Outlet
9392,West Gear,1128299,23-07-2021,West,Oregon,Portland,Men,Apparel,68,198,13464,6193.44,0.46,Outlet
9393,West Gear,1128299,23-07-2021,West,Oregon,Portland,Women,Apparel,78,204,15912,5569.2,0.35,Outlet
9394,West Gear,1128299,24-08-2021,West,Oregon,Portland,Men,Street Footwear,69,256,17664,6535.68,0.37,Outlet
9395,West Gear,1128299,24-08-2021,West,Oregon,Portland,Men,Athletic Footwear,62,256,15872,6666.24,0.42,Outlet
9396,West Gear,1128299,24-08-2021,West,Oregon,Portland,Women,Street Footwear,50,215,10750,4300,0.4,Outlet
9397,West Gear,1128299,24-08-2021,West,Oregon,Portland,Women,Athletic Footwear,50,128,6400,2432,0.38,Outlet
9398,West Gear,1128299,24-08-2021,West,Oregon,Portland,Men,Apparel,53,136,7208,3027.36,0.42,Outlet
9399,West Gear,1128299,24-08-2021,West,Oregon,Portland,Women,Apparel,53,88,4664,1725.68,0.37,Outlet
9400,West Gear,1128299,25-09-2021,West,Oregon,Portland,Men,Street Footwear,34,149,5066,1874.42,0.37,Outlet
9401,West Gear,1128299,25-09-2021,West,Oregon,Portland,Men,Athletic Footwear,43,158,6794,2581.72,0.38,Outlet
9402,West Gear,1128299,25-09-2021,West,Oregon,Portland,Women,Street Footwear,39,83,3237,1359.54,0.42,Outlet
9403,West Gear,1128299,25-09-2021,West,Oregon,Portland,Women,Athletic Footwear,38,62,2356,989.52,0.42,Outlet
9404,West Gear,1128299,25-09-2021,West,Oregon,Portland,Men,Apparel,48,77,3696,1552.32,0.42,Outlet
9405,West Gear,1128299,25-09-2021,West,Oregon,Portland,Women,Apparel,36,85,3060,979.2,0.32,Outlet
9406,West Gear,1128299,24-10-2021,West,Oregon,Portland,Men,Street Footwear,29,119,3451,1345.89,0.39,Outlet
9407,West Gear,1128299,24-10-2021,West,Oregon,Portland,Men,Athletic Footwear,37,179,6623,2516.74,0.38,Outlet
9408,West Gear,1128299,24-10-2021,West,Oregon,Portland,Women,Street Footwear,37,109,4033,1492.21,0.37,Outlet
9409,West Gear,1128299,24-10-2021,West,Oregon,Portland,Women,Athletic Footwear,34,114,3876,1511.64,0.39,Outlet
9410,West Gear,1128299,24-10-2021,West,Oregon,Portland,Men,Apparel,40,93,3720,1674,0.45,Outlet
9411,West Gear,1128299,24-10-2021,West,Oregon,Portland,Women,Apparel,41,123,5043,1865.91,0.37,Outlet
9412,West Gear,1128299,24-11-2021,West,Oregon,Portland,Men,Street Footwear,34,190,6460,2390.2,0.37,Outlet
9413,West Gear,1128299,24-11-2021,West,Oregon,Portland,Men,Athletic Footwear,37,202,7474,2914.86,0.39,Outlet
9414,West Gear,1128299,24-11-2021,West,Oregon,Portland,Women,Street Footwear,32,152,4864,2042.88,0.42,Outlet
9415,West Gear,1128299,24-11-2021,West,Oregon,Portland,Women,Athletic Footwear,39,149,5811,2382.51,0.41,Outlet
9416,West Gear,1128299,24-11-2021,West,Oregon,Portland,Men,Apparel,50,145,7250,3335,0.46,Outlet
9417,West Gear,1128299,24-11-2021,West,Oregon,Portland,Women,Apparel,53,165,8745,3235.65,0.37,Outlet
9418,West Gear,1128299,23-12-2021,West,Oregon,Portland,Men,Street Footwear,51,225,11475,4819.5,0.42,Outlet
9419,West Gear,1128299,23-12-2021,West,Oregon,Portland,Men,Athletic Footwear,56,233,13048,5219.2,0.4,Outlet
9420,West Gear,1128299,23-12-2021,West,Oregon,Portland,Women,Street Footwear,48,193,9264,3798.24,0.41,Outlet
9421,West Gear,1128299,23-12-2021,West,Oregon,Portland,Women,Athletic Footwear,53,165,8745,3410.55,0.39,Outlet
9422,West Gear,1128299,23-12-2021,West,Oregon,Portland,Men,Apparel,54,157,8478,3984.66,0.47,Outlet
9423,West Gear,1128299,23-12-2021,West,Oregon,Portland,Women,Apparel,55,201,11055,3758.7,0.34,Outlet
9424,West Gear,1128299,17-01-2021,West,Oregon,Portland,Men,Street Footwear,28,120,3360,1411.2,0.42,Outlet
9425,West Gear,1128299,17-01-2021,West,Oregon,Portland,Men,Athletic Footwear,31,124,3844,1691.36,0.44,Outlet
9426,West Gear,1128299,17-01-2021,West,Oregon,Portland,Women,Street Footwear,33,128,4224,1816.32,0.43,Outlet
9427,West Gear,1128299,17-01-2021,West,Oregon,Portland,Women,Athletic Footwear,34,78,2652,1219.92,0.46,Outlet
9428,West Gear,1128299,17-01-2021,West,Oregon,Portland,Men,Apparel,33,68,2244,1144.44,0.51,Outlet
9429,West Gear,1128299,17-01-2021,West,Oregon,Portland,Women,Apparel,34,140,4760,1904,0.4,Outlet
9430,West Gear,1128299,17-02-2021,West,Oregon,Portland,Men,Street Footwear,24,175,4200,1890,0.45,Outlet
9431,West Gear,1128299,17-02-2021,West,Oregon,Portland,Men,Athletic Footwear,31,124,3844,1652.92,0.43,Outlet
9432,West Gear,1128299,17-02-2021,West,Oregon,Portland,Women,Street Footwear,34,132,4488,1929.84,0.43,Outlet
9433,West Gear,1128299,09-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,65,550,357500,143000,0.4,In-store
9434,West Gear,1128299,10-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,60,450,270000,94500,0.35,In-store
9435,West Gear,1128299,11-02-2020,West,Nevada,Las Vegas,Men,Apparel,65,500,325000,178750,0.55,In-store
9436,West Gear,1128299,12-02-2020,West,Nevada,Las Vegas,Women,Apparel,80,500,400000,80000,0.2,In-store
9437,West Gear,1128299,13-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,65,700,455000,182000,0.4,In-store
9438,West Gear,1128299,14-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,70,650,455000,113750,0.25,In-store
9439,West Gear,1128299,15-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,65,525,341250,136500,0.4,In-store
9440,West Gear,1128299,16-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,65,475,308750,108062.5,0.35,In-store
9441,West Gear,1128299,17-02-2020,West,Nevada,Las Vegas,Men,Apparel,75,475,356250,195937.5,0.55,In-store
9442,West Gear,1128299,18-02-2020,West,Nevada,Las Vegas,Women,Apparel,80,400,320000,64000,0.2,In-store
9443,West Gear,1128299,19-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,60,600,360000,126000,0.35,In-store
9444,West Gear,1128299,20-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,65,600,390000,78000,0.2,In-store
9445,West Gear,1128299,21-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,60,450,270000,94500,0.35,In-store
9446,West Gear,1128299,22-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,60,400,240000,72000,0.3,In-store
9447,West Gear,1128299,23-02-2020,West,Nevada,Las Vegas,Men,Apparel,70,400,280000,140000,0.5,In-store
9448,West Gear,1128299,24-02-2020,West,Nevada,Las Vegas,Women,Apparel,75,450,337500,50625,0.15,In-store
9449,West Gear,1128299,25-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,60,550,330000,115500,0.35,In-store
9450,West Gear,1128299,26-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,65,550,357500,71500,0.2,In-store
9451,West Gear,1128299,27-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,60,375,225000,78750,0.35,In-store
9452,West Gear,1128299,28-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,60,350,210000,63000,0.3,In-store
9453,West Gear,1128299,01-03-2020,West,Nevada,Las Vegas,Men,Apparel,70,325,227500,113750,0.5,In-store
9454,West Gear,1128299,02-03-2020,West,Nevada,Las Vegas,Women,Apparel,75,375,281250,42187.5,0.15,In-store
9455,West Gear,1128299,03-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,60,575,345000,120750,0.35,In-store
9456,West Gear,1128299,04-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,65,575,373750,74750,0.2,In-store
9457,West Gear,1128299,05-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,60,425,255000,89250,0.35,In-store
9458,West Gear,1128299,06-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,60,400,240000,72000,0.3,In-store
9459,West Gear,1128299,07-03-2020,West,Nevada,Las Vegas,Men,Apparel,70,350,245000,122500,0.5,In-store
9460,West Gear,1128299,08-03-2020,West,Nevada,Las Vegas,Women,Apparel,75,475,356250,53437.5,0.15,In-store
9461,West Gear,1128299,09-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,60,675,405000,141750,0.35,In-store
9462,West Gear,1128299,10-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,65,675,438750,87750,0.2,In-store
9463,West Gear,1128299,11-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,60,475,285000,99750,0.35,In-store
9464,West Gear,1128299,12-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,60,475,285000,85500,0.3,In-store
9465,West Gear,1128299,13-03-2020,West,Nevada,Las Vegas,Men,Apparel,70,400,280000,140000,0.5,In-store
9466,West Gear,1128299,14-03-2020,West,Nevada,Las Vegas,Women,Apparel,75,500,375000,56250,0.15,In-store
9467,West Gear,1128299,15-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,30,425,127500,44625,0.35,In-store
9468,West Gear,1128299,16-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,40,425,170000,34000,0.2,In-store
9469,West Gear,1128299,17-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,40,425,170000,59500,0.35,In-store
9470,West Gear,1128299,18-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,40,275,110000,33000,0.3,In-store
9471,West Gear,1128299,06-01-2020,West,Nevada,Las Vegas,Men,Apparel,47,70,3290,2138.5,0.65,Online
9472,West Gear,1128299,07-01-2020,West,Nevada,Las Vegas,Women,Apparel,41,128,5248,1574.4,0.3,Online
9473,West Gear,1128299,08-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,34,158,5372,2686,0.5,Online
9474,West Gear,1128299,09-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,43,128,5504,2201.6,0.4,Online
9475,West Gear,1128299,10-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,41,119,4879,2585.87,0.53,Online
9476,West Gear,1128299,11-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,44,74,3256,1497.76,0.46,Online
9477,West Gear,1128299,12-01-2020,West,Nevada,Las Vegas,Men,Apparel,46,52,2392,1674.4,0.7,Online
9478,West Gear,1128299,13-01-2020,West,Nevada,Las Vegas,Women,Apparel,41,116,4756,1617.04,0.34,Online
9479,West Gear,1128299,14-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,43,160,6880,3784,0.55,Online
9480,West Gear,1128299,15-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,50,120,6000,2400,0.4,Online
9481,West Gear,1128299,16-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,52,104,5408,2866.24,0.53,Online
9482,West Gear,1128299,17-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,50,84,4200,1974,0.47,Online
9483,West Gear,1128299,18-01-2020,West,Nevada,Las Vegas,Men,Apparel,55,47,2585,1809.5,0.7,Online
9484,West Gear,1128299,19-01-2020,West,Nevada,Las Vegas,Women,Apparel,54,94,5076,1725.84,0.34,Online
9485,West Gear,1128299,20-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,58,143,8294,4229.94,0.51,Online
9486,West Gear,1128299,21-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,62,102,6324,2403.12,0.38,Online
9487,West Gear,1128299,22-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,61,120,7320,3879.6,0.53,Online
9488,West Gear,1128299,23-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,59,75,4425,2035.5,0.46,Online
9489,West Gear,1128299,24-01-2020,West,Nevada,Las Vegas,Men,Apparel,63,52,3276,2162.16,0.66,Online
9490,West Gear,1128299,25-01-2020,West,Nevada,Las Vegas,Women,Apparel,78,95,7410,2519.4,0.34,Online
9491,West Gear,1128299,26-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,58,149,8642,5012.36,0.58,Online
9492,West Gear,1128299,27-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,60,104,6240,2683.2,0.43,Online
9493,West Gear,1128299,28-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,63,116,7308,4165.56,0.57,Online
9494,West Gear,1128299,29-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,57,90,5130,2565,0.5,Online
9495,West Gear,1128299,30-01-2020,West,Nevada,Las Vegas,Men,Apparel,60,60,3600,2520,0.7,Online
9496,West Gear,1128299,31-01-2020,West,Nevada,Las Vegas,Women,Apparel,78,131,10218,3576.3,0.35,Online
9497,West Gear,1128299,01-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,56,189,10584,6032.88,0.57,Online
9498,West Gear,1128299,02-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,62,165,10230,4194.3,0.41,Online
9499,West Gear,1128299,03-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,62,165,10230,6035.7,0.59,Online
9500,West Gear,1128299,04-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,58,111,6438,3283.38,0.51,Online
9501,West Gear,1128299,05-02-2020,West,Nevada,Las Vegas,Men,Apparel,59,81,4779,3536.46,0.74,Online
9502,West Gear,1128299,06-02-2020,West,Nevada,Las Vegas,Women,Apparel,73,174,12702,5080.8,0.4,Online
9503,West Gear,1128299,07-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,58,218,12644,6701.32,0.53,Online
9504,West Gear,1128299,08-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,61,174,10614,3821.04,0.36,Online
9505,West Gear,1128299,09-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,61,143,8723,4623.19,0.53,Online
9506,West Gear,1128299,10-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,55,117,6435,3153.15,0.49,Online
9507,West Gear,1128299,11-02-2020,West,Nevada,Las Vegas,Men,Apparel,60,130,7800,5460,0.7,Online
9508,West Gear,1128299,12-02-2020,West,Nevada,Las Vegas,Women,Apparel,78,145,11310,3393,0.3,Online
9509,West Gear,1128299,13-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,62,210,13020,6900.6,0.53,Online
9510,West Gear,1128299,14-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,64,182,11648,4542.72,0.39,Online
9511,West Gear,1128299,15-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,60,152,9120,4742.4,0.52,Online
9512,West Gear,1128299,16-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,64,124,7936,3729.92,0.47,Online
9513,West Gear,1128299,17-02-2020,West,Nevada,Las Vegas,Men,Apparel,68,138,9384,6381.12,0.68,Online
9514,West Gear,1128299,18-02-2020,West,Nevada,Las Vegas,Women,Apparel,78,108,8424,2864.16,0.34,Online
9515,West Gear,1128299,19-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,56,174,9744,4677.12,0.48,Online
9516,West Gear,1128299,20-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,61,162,9882,3359.88,0.34,Online
9517,West Gear,1128299,21-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,57,117,6669,3334.5,0.5,Online
9518,West Gear,1128299,22-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,58,112,6496,2858.24,0.44,Online
9519,West Gear,1128299,23-02-2020,West,Nevada,Las Vegas,Men,Apparel,67,120,8040,4904.4,0.61,Online
9520,West Gear,1128299,24-02-2020,West,Nevada,Las Vegas,Women,Apparel,74,113,8362,2508.6,0.3,Online
9521,West Gear,1128299,25-02-2020,West,Nevada,Las Vegas,Men,Street Footwear,56,138,7728,3786.72,0.49,Online
9522,West Gear,1128299,26-02-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,59,165,9735,3407.25,0.35,Online
9523,West Gear,1128299,27-02-2020,West,Nevada,Las Vegas,Women,Street Footwear,54,109,5886,2648.7,0.45,Online
9524,West Gear,1128299,28-02-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,54,105,5670,2381.4,0.42,Online
9525,West Gear,1128299,01-03-2020,West,Nevada,Las Vegas,Men,Apparel,63,81,5103,3112.83,0.61,Online
9526,West Gear,1128299,02-03-2020,West,Nevada,Las Vegas,Women,Apparel,68,94,6392,1598,0.25,Online
9527,West Gear,1128299,03-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,57,155,8835,4240.8,0.48,Online
9528,West Gear,1128299,04-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,64,150,9600,3264,0.34,Online
9529,West Gear,1128299,05-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,55,106,5830,2681.8,0.46,Online
9530,West Gear,1128299,06-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,56,108,6048,2479.68,0.41,Online
9531,West Gear,1128299,07-03-2020,West,Nevada,Las Vegas,Men,Apparel,64,88,5632,3604.48,0.64,Online
9532,West Gear,1128299,08-03-2020,West,Nevada,Las Vegas,Women,Apparel,68,133,9044,2351.44,0.26,Online
9533,West Gear,1128299,09-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,58,196,11368,5342.96,0.47,Online
9534,West Gear,1128299,10-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,62,189,11718,3984.12,0.34,Online
9535,West Gear,1128299,11-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,59,119,7021,3299.87,0.47,Online
9536,West Gear,1128299,12-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,57,133,7581,3335.64,0.44,Online
9537,West Gear,1128299,13-03-2020,West,Nevada,Las Vegas,Men,Apparel,69,112,7728,4636.8,0.6,Online
9538,West Gear,1128299,14-03-2020,West,Nevada,Las Vegas,Women,Apparel,74,150,11100,2997,0.27,Online
9539,West Gear,1128299,15-03-2020,West,Nevada,Las Vegas,Men,Street Footwear,28,123,3444,1722,0.5,Online
9540,West Gear,1128299,16-03-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,38,123,4674,1542.42,0.33,Online
9541,West Gear,1128299,17-03-2020,West,Nevada,Las Vegas,Women,Street Footwear,39,115,4485,2063.1,0.46,Online
9542,West Gear,1128299,18-03-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,38,72,2736,1231.2,0.45,Online
9543,West Gear,1128299,06-01-2020,West,Nevada,Las Vegas,Men,Apparel,50,250,125000,68750,0.55,Outlet
9544,West Gear,1128299,07-01-2020,West,Nevada,Las Vegas,Women,Apparel,45,475,213750,42750,0.2,Outlet
9545,West Gear,1128299,08-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,35,525,183750,73500,0.4,Outlet
9546,West Gear,1128299,09-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,45,425,191250,47812.5,0.25,Outlet
9547,West Gear,1128299,10-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,45,425,191250,76500,0.4,Outlet
9548,West Gear,1128299,11-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,45,275,123750,43312.5,0.35,Outlet
9549,West Gear,1128299,12-01-2020,West,Nevada,Las Vegas,Men,Apparel,50,200,100000,55000,0.55,Outlet
9550,West Gear,1128299,13-01-2020,West,Nevada,Las Vegas,Women,Apparel,45,400,180000,36000,0.2,Outlet
9551,West Gear,1128299,14-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,45,550,247500,99000,0.4,Outlet
9552,West Gear,1128299,15-01-2020,West,Nevada,Las Vegas,Men,Athletic Footwear,55,400,220000,55000,0.25,Outlet
9553,West Gear,1128299,16-01-2020,West,Nevada,Las Vegas,Women,Street Footwear,55,400,220000,88000,0.4,Outlet
9554,West Gear,1128299,17-01-2020,West,Nevada,Las Vegas,Women,Athletic Footwear,55,300,165000,57750,0.35,Outlet
9555,West Gear,1128299,18-01-2020,West,Nevada,Las Vegas,Men,Apparel,60,175,105000,57750,0.55,Outlet
9556,West Gear,1128299,19-01-2020,West,Nevada,Las Vegas,Women,Apparel,55,375,206250,41250,0.2,Outlet
9557,West Gear,1128299,20-01-2020,West,Nevada,Las Vegas,Men,Street Footwear,60,550,330000,132000,0.4,Outlet
